NORAD_ID,Name,Distance_km,XRay_Jm2,Neutron_nm2,Gamma_radsSi,Effects_List,Prompt_Status,Corrected_Argus_krad,Inclination_deg,Mean_Alt_km,Constellation
62590,STARLINK-11397,9464.046431122802,0.0,0.0,0.0,['NOMINAL'],Nominal,448994.8307972881,43.0015,247.8702058640538,STARLINK (LEO)
62591,STARLINK-11420,9619.87461863996,0.0,0.0,0.0,['NOMINAL'],Nominal,489234.57510077604,43.0007,377.8201729119937,STARLINK (LEO)
62592,STARLINK-11415,3052.567461110023,34.55614841720711,24.039059768491903,3.75610308882686e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,460605.94495078304,42.9992,243.34383261805098,STARLINK (LEO)
62593,STARLINK-11413,7026.705886500622,0.0,0.0,0.0,['NOMINAL'],Nominal,445841.8202086409,43.0005,204.495722046049,STARLINK (LEO)
62594,STARLINK-11416,10679.492385882262,0.0,0.0,0.0,['NOMINAL'],Nominal,441601.5344629571,43.0003,183.39305715864197,STARLINK (LEO)
62595,STARLINK-11535,9285.476034837202,0.0,0.0,0.0,['NOMINAL'],Nominal,442148.63883568463,42.9982,184.2313251283082,STARLINK (LEO)
62597,STARLINK-11521,3120.4645173066583,33.068719209411036,23.004326406546806,3.5944260010229382e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,486700.3749591236,43.0007,325.02280743887013,STARLINK (LEO)
62598,STARLINK-11258,3191.7982327093837,31.607126299442758,21.987566121351485,3.4355572064611694e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,447823.1109058024,42.9987,217.09996423715458,STARLINK (LEO)
62599,STARLINK-11529,11225.496575955149,0.0,0.0,0.0,['NOMINAL'],Nominal,446865.085325347,43.0001,218.82231063811574,STARLINK (LEO)
62600,STARLINK-32747,9739.521433620763,0.0,0.0,0.0,['NOMINAL'],Nominal,493363.3182325234,43.0028,480.239227642017,STARLINK (LEO)
62601,STARLINK-32767,6929.059977833025,0.0,0.0,0.0,['NOMINAL'],Nominal,497232.3014604601,42.9992,476.78446348234706,STARLINK (LEO)
62602,STARLINK-32769,7415.2293581755,0.0,0.0,0.0,['NOMINAL'],Nominal,492744.7788699756,42.9988,478.35695014565795,STARLINK (LEO)
62603,STARLINK-32778,9475.701974113113,0.0,0.0,0.0,['NOMINAL'],Nominal,492911.42642786395,43.0009,478.0315742837503,STARLINK (LEO)
62604,STARLINK-32710,8578.881537548117,0.0,0.0,0.0,['NOMINAL'],Nominal,492516.34059963934,43.0011,477.9620785662725,STARLINK (LEO)
62605,STARLINK-32742,10931.800132954293,0.0,0.0,0.0,['NOMINAL'],Nominal,493749.5946107616,43.0016,488.60575826629184,STARLINK (LEO)
62606,STARLINK-32783,10390.753869665456,0.0,0.0,0.0,['NOMINAL'],Nominal,492662.2006527495,42.9988,480.2673444497884,STARLINK (LEO)
62607,STARLINK-32784,9091.263546483271,0.0,0.0,0.0,['NOMINAL'],Nominal,491869.12892350927,42.997,431.7584148785098,STARLINK (LEO)
62735,STARLINK-32806,11514.45688511516,0.0,0.0,0.0,['NOMINAL'],Nominal,495968.3023925283,42.9986,481.27192357724925,STARLINK (LEO)
62736,STARLINK-32329,10052.678531719865,0.0,0.0,0.0,['NOMINAL'],Nominal,495840.7763929958,43.0004,479.6947459887059,STARLINK (LEO)
62737,STARLINK-32774,12163.798848605255,0.0,0.0,0.0,['NOMINAL'],Nominal,492450.5813217937,43.0023,483.503962978008,STARLINK (LEO)
62738,STARLINK-32802,2396.164115665857,56.08190426401982,39.01349861844857,6.0958591591325895e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,492835.6437790897,42.9994,479.624963230641,STARLINK (LEO)
62739,STARLINK-32796,7189.514744655735,0.0,0.0,0.0,['NOMINAL'],Nominal,493113.5023781142,43.0031,478.40467705502783,STARLINK (LEO)
62740,STARLINK-32805,5786.089749666314,0.0,0.0,0.0,['NOMINAL'],Nominal,492201.1699441419,43.0014,480.6053116095444,STARLINK (LEO)
62741,STARLINK-32770,8370.480525375451,0.0,0.0,0.0,['NOMINAL'],Nominal,497641.3160589871,43.0013,481.1996833982269,STARLINK (LEO)
62742,STARLINK-32775,4043.479086738386,19.694523114571265,13.700537818832183,2.1407090341925287e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,491296.2217783336,43.0015,474.4313298086294,STARLINK (LEO)
62743,STARLINK-32800,8573.957858621354,0.0,0.0,0.0,['NOMINAL'],Nominal,494084.0596860223,43.0047,478.97343059527986,STARLINK (LEO)
62744,STARLINK-32758,8935.497882123433,0.0,0.0,0.0,['NOMINAL'],Nominal,497534.6412980606,42.9998,479.09673409663304,STARLINK (LEO)
62745,STARLINK-32746,3088.648681561595,33.75350267159399,23.480697510674084,3.6688589860428254e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,492245.6718082694,42.9991,480.68281324605204,STARLINK (LEO)
62746,STARLINK-32780,8176.304644018331,0.0,0.0,0.0,['NOMINAL'],Nominal,494199.514156132,43.0007,479.90372139570496,STARLINK (LEO)
62747,STARLINK-32765,12579.307235109709,0.0,0.0,0.0,['NOMINAL'],Nominal,491921.74330103013,42.9983,478.91424962509274,STARLINK (LEO)
62748,STARLINK-32762,5900.202646339074,0.0,0.0,0.0,['NOMINAL'],Nominal,494084.3352315792,43.0024,479.9703861551516,STARLINK (LEO)
62749,STARLINK-32761,3962.2785075719507,20.51001010042639,14.267833113340096,2.22934892395939e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,491319.8048859581,43.0029,476.15402024133294,STARLINK (LEO)
62750,STARLINK-32763,1717.005075716981,109.22265109535515,75.98097467502966,1.1872027292973384e-08,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,492080.418430465,43.0033,479.01483064722083,STARLINK (LEO)
62751,STARLINK-32759,11677.42815648986,0.0,0.0,0.0,['NOMINAL'],Nominal,495718.19720967236,42.9988,479.993305666713,STARLINK (LEO)
62752,STARLINK-32756,9391.04005192338,0.0,0.0,0.0,['NOMINAL'],Nominal,496158.2210435287,43.0038,478.7304977955658,STARLINK (LEO)
62753,STARLINK-32751,9899.224194937864,0.0,0.0,0.0,['NOMINAL'],Nominal,497185.05000403087,43.0011,479.8912187257661,STARLINK (LEO)
62754,STARLINK-32740,4395.4425102792475,9.902834264863607,11.594253991781592,1.8116021862158738e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,491664.92215282726,43.0006,479.673669287139,STARLINK (LEO)
62755,STARLINK-32745,11412.47833115007,0.0,0.0,0.0,['NOMINAL'],Nominal,496260.22704004054,42.9991,481.5998804536349,STARLINK (LEO)
62758,STARLINK-33596,11547.494041655378,0.0,0.0,0.0,['NOMINAL'],Nominal,372520.81012950395,53.1553,473.55979192209475,STARLINK (LEO)
62759,STARLINK-33589,4867.666664621412,0.0,0.0,0.0,['NOMINAL'],Nominal,374757.73322153115,53.1579,479.8324142098543,STARLINK (LEO)
62760,STARLINK-33575,12859.356732429918,0.0,0.0,0.0,['NOMINAL'],Nominal,372746.4583745019,53.15710000000001,473.4522327133317,STARLINK (LEO)
62761,STARLINK-33584,9645.879953944546,0.0,0.0,0.0,['NOMINAL'],Nominal,371174.23650528607,53.1598,474.5904448920111,STARLINK (LEO)
62762,STARLINK-33577,4062.0999063322765,19.514376085960713,13.57521814675528,2.1211278354305124e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,372407.29290268774,53.1578,474.0854625724474,STARLINK (LEO)
62763,STARLINK-33597,8762.69072968767,0.0,0.0,0.0,['NOMINAL'],Nominal,371760.40292962274,53.1569,474.3029968035623,STARLINK (LEO)
62764,STARLINK-33579,7156.426833980197,0.0,0.0,0.0,['NOMINAL'],Nominal,373138.52903223876,53.15710000000001,474.0176200115714,STARLINK (LEO)
62765,STARLINK-33592,12861.4649483006,0.0,0.0,0.0,['NOMINAL'],Nominal,372787.0969637241,53.1566,472.83518202453683,STARLINK (LEO)
62766,STARLINK-33595,6119.096472402484,0.0,0.0,0.0,['NOMINAL'],Nominal,373479.9053232594,53.1598,471.0166046219773,STARLINK (LEO)
62767,STARLINK-33572,3513.416155977246,26.085350927006793,18.1463310796569,2.8353642311963907e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,372257.44552182313,53.1593,468.35610885813094,STARLINK (LEO)
62768,STARLINK-33601,13468.877388174978,0.0,0.0,0.0,['NOMINAL'],Nominal,371249.78279622295,53.1596,477.02070281306544,STARLINK (LEO)
62769,STARLINK-33569,844.1864600042929,451.83420740352864,314.31944862854164,4.9112413848209634e-08,"['X-RAY:THERMAL_FATAL', 'X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,371861.7882520422,53.1598,474.45558639854164,STARLINK (LEO)
62770,STARLINK-33594,7888.035910582599,0.0,0.0,0.0,['NOMINAL'],Nominal,372038.120417048,53.1578,478.4577629237962,STARLINK (LEO)
62771,STARLINK-33598,10683.838548136986,0.0,0.0,0.0,['NOMINAL'],Nominal,371296.041260898,53.16,469.9708828045667,STARLINK (LEO)
62772,STARLINK-33600,10586.748817609565,0.0,0.0,0.0,['NOMINAL'],Nominal,371365.73170134216,53.1579,475.45012049321707,STARLINK (LEO)
62773,STARLINK-33567,4447.38216720028,4.71759965049275,11.325023651183985,1.7695349454974974e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,372939.28951335617,53.1606,470.1792459449719,STARLINK (LEO)
62774,STARLINK-33574,8001.606648434969,0.0,0.0,0.0,['NOMINAL'],Nominal,371813.4975335719,53.1621,475.64733666660163,STARLINK (LEO)
62775,STARLINK-33576,13597.249472899603,0.0,0.0,0.0,['NOMINAL'],Nominal,371530.06686280255,53.15710000000001,474.35440338846024,STARLINK (LEO)
62776,STARLINK-33570,1447.562799358803,153.66715267827544,106.89888881966988,1.6702951378073416e-08,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,372395.248656695,53.1607,473.7108864337313,STARLINK (LEO)
62777,STARLINK-33591,9396.896417377355,0.0,0.0,0.0,['NOMINAL'],Nominal,370897.8192716774,53.1581,471.70223569957875,STARLINK (LEO)
62778,STARLINK-33573,9663.604553078825,0.0,0.0,0.0,['NOMINAL'],Nominal,371423.4115811061,53.159,477.9662717503909,STARLINK (LEO)
62779,STARLINK-33568,6673.382997679394,0.0,0.0,0.0,['NOMINAL'],Nominal,373231.2995486087,53.1593,471.8136834188198,STARLINK (LEO)
62780,STARLINK-33593,3133.6280268021264,32.79147755406935,22.811462646309117,3.5642910384857995e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,374543.9222667431,53.1594,474.6409668357359,STARLINK (LEO)
62781,STARLINK-33588,1637.4341314471258,120.09590359853189,83.54497641637,1.3053902565057814e-08,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,370836.87726932246,53.1581,468.81520913866854,STARLINK (LEO)
62782,STARLINK-33585,746.3326448243316,578.0840611957203,402.14543387528374,6.283522404301309e-08,"['X-RAY:THERMAL_FATAL', 'X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,373431.2095633255,53.1583,490.06402663026296,STARLINK (LEO)
62783,STARLINK-33582,2287.366415173026,61.54381179505917,42.81308646612812,6.6895447603325185e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,372159.0597165666,53.1618,488.3321936220626,STARLINK (LEO)
62784,STARLINK-33581,8545.015092527516,0.0,0.0,0.0,['NOMINAL'],Nominal,372135.50316328066,53.15710000000001,476.16749106086354,STARLINK (LEO)
62806,STARLINK-32883,13234.927870080292,0.0,0.0,0.0,['NOMINAL'],Nominal,371969.9855206968,53.1603,473.1450154820092,STARLINK (LEO)
62807,STARLINK-32886,13102.524044808362,0.0,0.0,0.0,['NOMINAL'],Nominal,373492.84693459276,53.1599,475.2329789957154,STARLINK (LEO)
62808,STARLINK-32848,12550.032605616829,0.0,0.0,0.0,['NOMINAL'],Nominal,373279.82151410007,53.1594,471.30119222050115,STARLINK (LEO)
62809,STARLINK-32787,13465.649699048916,0.0,0.0,0.0,['NOMINAL'],Nominal,370877.62515572325,53.1619,474.4256973529079,STARLINK (LEO)
62810,STARLINK-32851,13472.45584575915,0.0,0.0,0.0,['NOMINAL'],Nominal,370839.64092285594,53.1601,473.3599948457243,STARLINK (LEO)
62811,STARLINK-32847,13413.117812083052,0.0,0.0,0.0,['NOMINAL'],Nominal,370989.4694717753,53.158,476.8154292360176,STARLINK (LEO)
62812,STARLINK-32837,13475.944599429338,0.0,0.0,0.0,['NOMINAL'],Nominal,371165.2470653492,53.1602,475.3503543176144,STARLINK (LEO)
62813,STARLINK-32855,2593.5189392481707,47.87149870914485,33.301912145492075,5.2034237727331365e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,371488.01436660916,53.1581,471.55216365003616,STARLINK (LEO)
62814,STARLINK-32843,11741.403448589992,0.0,0.0,0.0,['NOMINAL'],Nominal,374366.1732112778,53.1595,472.44845511913,STARLINK (LEO)
62815,STARLINK-32845,10750.448201808258,0.0,0.0,0.0,['NOMINAL'],Nominal,372323.75512530614,53.1586,479.5422900061951,STARLINK (LEO)
62816,STARLINK-32854,11808.488822927082,0.0,0.0,0.0,['NOMINAL'],Nominal,374421.9384760622,53.1604,473.9956277068355,STARLINK (LEO)
62817,STARLINK-32824,5348.509881988413,0.0,0.0,0.0,['NOMINAL'],Nominal,373045.5628349663,53.159,481.50279677590595,STARLINK (LEO)
62818,STARLINK-32853,13090.637570857307,0.0,0.0,0.0,['NOMINAL'],Nominal,373992.70506031177,53.1575,478.51296986060436,STARLINK (LEO)
62819,STARLINK-32856,13154.906799564193,0.0,0.0,0.0,['NOMINAL'],Nominal,372953.63361327,53.16,473.57157977083057,STARLINK (LEO)
62820,STARLINK-32844,12808.627310273676,0.0,0.0,0.0,['NOMINAL'],Nominal,374615.2692027974,53.15970000000001,473.3569180707309,STARLINK (LEO)
62821,STARLINK-32782,4196.73702794145,18.28236428776231,12.718166461052041,1.9872135095393815e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,373450.2705004512,53.1599,469.24020389620597,STARLINK (LEO)
62822,STARLINK-32842,10737.278316436852,0.0,0.0,0.0,['NOMINAL'],Nominal,372288.49305680074,53.16,476.270189185567,STARLINK (LEO)
62823,STARLINK-32823,13440.031721825071,0.0,0.0,0.0,['NOMINAL'],Nominal,371836.9157744916,53.1582,477.1551383777857,STARLINK (LEO)
62824,STARLINK-32852,10230.843181849159,0.0,0.0,0.0,['NOMINAL'],Nominal,371525.5286787358,53.1598,473.8472754159979,STARLINK (LEO)
62825,STARLINK-32825,6022.215422988683,0.0,0.0,0.0,['NOMINAL'],Nominal,375325.7027344073,53.1583,476.1215201732314,STARLINK (LEO)
62826,STARLINK-32704,8733.580349942438,0.0,0.0,0.0,['NOMINAL'],Nominal,370971.39137542096,53.161,476.4178355257375,STARLINK (LEO)
62828,STARLINK-32727,9883.241458699371,0.0,0.0,0.0,['NOMINAL'],Nominal,371487.4113304939,53.1602,461.5636383599737,STARLINK (LEO)
62829,STARLINK-11548,8735.222383503564,0.0,0.0,0.0,['NOMINAL'],Nominal,489763.21383926395,43.0007,372.76110890291477,STARLINK (LEO)
62830,STARLINK-11480,7698.683519529734,0.0,0.0,0.0,['NOMINAL'],Nominal,449146.0095280216,43.0023,218.35581277121298,STARLINK (LEO)
62831,STARLINK-11559,7177.922287527186,0.0,0.0,0.0,['NOMINAL'],Nominal,488949.7624684588,43.0007,329.86748737330043,STARLINK (LEO)
62832,STARLINK-11549,11041.189923983518,0.0,0.0,0.0,['NOMINAL'],Nominal,444184.2451598689,43.0001,217.74218959807203,STARLINK (LEO)
62833,STARLINK-11554,7147.872800620683,0.0,0.0,0.0,['NOMINAL'],Nominal,486859.2741889806,43.0009,375.2729698512742,STARLINK (LEO)
62834,STARLINK-11520,6947.948007938744,0.0,0.0,0.0,['NOMINAL'],Nominal,463581.99911770097,42.9996,294.07682472939064,STARLINK (LEO)
62835,STARLINK-11546,7208.929973129696,0.0,0.0,0.0,['NOMINAL'],Nominal,453984.2676836896,43.0036,245.53372936958203,STARLINK (LEO)
62836,STARLINK-11533,8495.419038700771,0.0,0.0,0.0,['NOMINAL'],Nominal,400536.0415104485,42.9999,-79.12146325956503,STARLINK (LEO)
62837,STARLINK-11557,11423.839866361384,0.0,0.0,0.0,['NOMINAL'],Nominal,478007.63368531194,43.0016,317.6686545522686,STARLINK (LEO)
62838,STARLINK-11556,7136.877035423057,0.0,0.0,0.0,['NOMINAL'],Nominal,486491.94555425167,43.0028,343.7215551924124,STARLINK (LEO)
62839,STARLINK-11524,9287.188215429045,0.0,0.0,0.0,['NOMINAL'],Nominal,450816.5587698796,43.001,231.03808471792522,STARLINK (LEO)
62840,STARLINK-11551,6616.04182121586,0.0,0.0,0.0,['NOMINAL'],Nominal,444706.9592370158,43.0006,218.0140966711038,STARLINK (LEO)
62841,STARLINK-11531,9283.821112691601,0.0,0.0,0.0,['NOMINAL'],Nominal,435855.4550707028,42.9994,155.49187660667803,STARLINK (LEO)
62842,STARLINK-32755,5173.644191645538,0.0,0.0,0.0,['NOMINAL'],Nominal,498286.96846366755,43.0035,480.26168680174203,STARLINK (LEO)
62843,STARLINK-32797,3177.0679054083166,31.900895684929374,22.191927432994348,3.467488661405367e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,495766.8408996302,43.0053,477.8415902964555,STARLINK (LEO)
62844,STARLINK-32794,9027.06892648524,0.0,0.0,0.0,['NOMINAL'],Nominal,496341.53998732823,43.0054,483.53263360090244,STARLINK (LEO)
62845,STARLINK-32807,13260.461075327836,0.0,0.0,0.0,['NOMINAL'],Nominal,496263.65950096585,42.9989,477.61686831404654,STARLINK (LEO)
62846,STARLINK-32804,7375.1783720704925,0.0,0.0,0.0,['NOMINAL'],Nominal,498546.1953292054,43.0038,479.00314203907936,STARLINK (LEO)
62847,STARLINK-32799,7811.293556162514,0.0,0.0,0.0,['NOMINAL'],Nominal,495942.7260988245,43.0005,477.4203557863098,STARLINK (LEO)
62848,STARLINK-32781,13185.924668452191,0.0,0.0,0.0,['NOMINAL'],Nominal,497776.5848748236,43.0008,497.90831614655923,STARLINK (LEO)
62849,STARLINK-32809,11897.710328892674,0.0,0.0,0.0,['NOMINAL'],Nominal,498749.0137503174,43.0009,477.45244753012616,STARLINK (LEO)
62854,STARLINK-32868,12591.03996517999,0.0,0.0,0.0,['NOMINAL'],Nominal,367574.2618181538,53.1604,472.05050273716347,STARLINK (LEO)
62855,STARLINK-32867,7746.261941180753,0.0,0.0,0.0,['NOMINAL'],Nominal,369363.5657256039,53.1606,477.05551775223546,STARLINK (LEO)
62856,STARLINK-32860,10286.084994179393,0.0,0.0,0.0,['NOMINAL'],Nominal,370538.4449872541,53.16,472.22767340422536,STARLINK (LEO)
62857,STARLINK-32873,13234.905388313782,0.0,0.0,0.0,['NOMINAL'],Nominal,368445.1025035226,53.1599,474.6224159450151,STARLINK (LEO)
62858,STARLINK-32866,13605.40078819809,0.0,0.0,0.0,['NOMINAL'],Nominal,368125.75538022263,53.1613,472.2442679752593,STARLINK (LEO)
62859,STARLINK-32869,4013.608483507309,19.988760284234278,13.905224545554281,2.1726913352428562e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,367648.98132517445,53.1588,475.14936512231844,STARLINK (LEO)
62860,STARLINK-32831,9448.395978827695,0.0,0.0,0.0,['NOMINAL'],Nominal,371747.00762913434,53.1586,478.03897354968024,STARLINK (LEO)
62861,STARLINK-32859,10549.430092767381,0.0,0.0,0.0,['NOMINAL'],Nominal,373591.45202553377,53.1612,477.42640992773613,STARLINK (LEO)
62862,STARLINK-32864,3472.8583192691985,26.698185105246605,18.57265050799764,2.901976641874631e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,370345.01689218974,53.1588,476.21855686036156,STARLINK (LEO)
62863,STARLINK-32808,6908.1672896081445,0.0,0.0,0.0,['NOMINAL'],Nominal,373338.6007624135,53.1591,472.76750605419016,STARLINK (LEO)
62864,STARLINK-32862,13304.40060560334,0.0,0.0,0.0,['NOMINAL'],Nominal,368578.7982830722,53.1588,475.3829574031194,STARLINK (LEO)
62865,STARLINK-32841,4897.504110120638,0.0,0.0,0.0,['NOMINAL'],Nominal,371886.97567420057,53.1578,475.1558011554979,STARLINK (LEO)
62866,STARLINK-32695,12671.42557107619,0.0,0.0,0.0,['NOMINAL'],Nominal,372024.1917587903,53.1608,474.41157370082715,STARLINK (LEO)
62867,STARLINK-32846,9280.723401901441,0.0,0.0,0.0,['NOMINAL'],Nominal,371290.57752233435,53.1591,472.2876516904867,STARLINK (LEO)
62868,STARLINK-32822,9337.141306918453,0.0,0.0,0.0,['NOMINAL'],Nominal,372254.56133532454,53.1585,476.172036014427,STARLINK (LEO)
62869,STARLINK-32813,8205.329292228453,0.0,0.0,0.0,['NOMINAL'],Nominal,373361.4858356823,53.1589,472.55996033430733,STARLINK (LEO)
62870,STARLINK-32861,12096.113863622742,0.0,0.0,0.0,['NOMINAL'],Nominal,373512.3813675239,53.1609,474.32052409040546,STARLINK (LEO)
62871,STARLINK-32814,13387.739147873606,0.0,0.0,0.0,['NOMINAL'],Nominal,369704.33875673567,53.15870000000001,480.0448259337635,STARLINK (LEO)
62872,STARLINK-32849,12547.314542192142,0.0,0.0,0.0,['NOMINAL'],Nominal,367670.7092499251,53.1615,473.0505052866851,STARLINK (LEO)
62873,STARLINK-32833,1002.2984804660329,320.52486637465967,222.97382008671974,3.483965938854996e-08,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,367687.0983581654,53.15870000000001,475.0532542454509,STARLINK (LEO)
62874,STARLINK-32793,10797.053591584869,0.0,0.0,0.0,['NOMINAL'],Nominal,369878.15821358125,53.1599,475.378532078754,STARLINK (LEO)
62875,STARLINK-32834,3123.3145026365655,33.00839716006939,22.9623632417874,3.5878692565292816e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,368847.637972652,53.1588,460.0525785002392,STARLINK (LEO)
62879,STARLINK-11371,4787.398415517476,0.0,0.0,0.0,['NOMINAL'],Nominal,459990.0076219465,42.9998,255.49629739977385,STARLINK (LEO)
62880,STARLINK-11352,13016.72567424182,0.0,0.0,0.0,['NOMINAL'],Nominal,443268.0580050071,43.0009,214.29413247968847,STARLINK (LEO)
62881,STARLINK-11382,7335.646758413281,0.0,0.0,0.0,['NOMINAL'],Nominal,452292.59276959056,42.9997,261.4655701683653,STARLINK (LEO)
62882,STARLINK-11432,10546.023801174786,0.0,0.0,0.0,['NOMINAL'],Nominal,446976.36177836335,42.9991,223.7707808042395,STARLINK (LEO)
62883,STARLINK-11419,9052.335120357913,0.0,0.0,0.0,['NOMINAL'],Nominal,450856.62155160867,42.9999,246.79421573315227,STARLINK (LEO)
62884,STARLINK-11437,4511.515988308155,0.0,0.0,0.0,['NOMINAL'],Nominal,441596.85897971987,42.99900000000001,195.61983042999802,STARLINK (LEO)
62885,STARLINK-11442,9822.1001139326,0.0,0.0,0.0,['NOMINAL'],Nominal,444170.5143209228,42.9965,203.3028241424363,STARLINK (LEO)
62886,STARLINK-11365,9099.339556001183,0.0,0.0,0.0,['NOMINAL'],Nominal,450165.4498891346,42.9993,223.4708974663388,STARLINK (LEO)
62887,STARLINK-11436,13083.489841588318,0.0,0.0,0.0,['NOMINAL'],Nominal,437795.64086952375,43.0001,170.38791167089644,STARLINK (LEO)
62888,STARLINK-11438,5308.378939475993,0.0,0.0,0.0,['NOMINAL'],Nominal,469846.8907690875,43.0006,301.08989026448467,STARLINK (LEO)
62889,STARLINK-11391,2962.647940520367,36.68561291949564,25.520426378779575,3.987566621684309e-09,"['X-RAY:SGEMP_FATAL', 'X-RAY:IONIZ_UPSET']",Fatal/Destroyed,443881.5599489314,42.9982,225.0301114118304,STARLINK (LEO)
62890,STARLINK-11431,10787.39377473763,0.0,0.0,0.0,['NOMINAL'],Nominal,461723.6317024468,43.0023,245.26604124745887,STARLINK (LEO)
62891,STARLINK-11435,13222.092523283682,0.0,0.0,0.0,['NOMINAL'],Nominal,433748.2049109834,42.9995,159.35211097780717,STARLINK (LEO)
62892,STARLINK-32878,8517.958422782069,0.0,0.0,0.0,['NOMINAL'],Nominal,496311.58499341004,43.0013,475.3735357037556,STARLINK (LEO)
62893,STARLINK-32892,8845.615435461028,0.0,0.0,0.0,['NOMINAL'],Nominal,496458.4516893235,42.9973,480.247310831585,STARLINK (LEO)
62894,STARLINK-32909,11501.441096308949,0.0,0.0,0.0,['NOMINAL'],Nominal,496387.539414971,43.0013,480.75729991589026,STARLINK (LEO)
62895,STARLINK-32901,8806.244547119106,0.0,0.0,0.0,['NOMINAL'],Nominal,496433.4558869147,43.001,479.00860702718677,STARLINK (LEO)
62896,STARLINK-32890,10727.43121072867,0.0,0.0,0.0,['NOMINAL'],Nominal,496257.1386818827,43.0043,478.48003674263117,STARLINK (LEO)
62897,STARLINK-32893,10221.972129224552,0.0,0.0,0.0,['NOMINAL'],Nominal,496575.2996644334,42.9993,475.65170933554026,STARLINK (LEO)
62898,STARLINK-32902,11754.855203239522,0.0,0.0,0.0,['NOMINAL'],Nominal,496096.82735369314,43.0019,481.3241538486608,STARLINK (LEO)
62899,STARLINK-32661,9141.187075887658,0.0,0.0,0.0,['NOMINAL'],Nominal,496522.477522066,43.001,477.98627359074857,STARLINK (LEO)
62907,STARLINK-11552,12245.849820234156,0.0,0.0,0.0,['NOMINAL'],Nominal,465191.43601093604,43.0033,288.8402208376122,STARLINK (LEO)
62908,STARLINK-11561,11790.776958559194,0.0,0.0,0.0,['NOMINAL'],Nominal,477065.49371163454,43.0,311.9266704936933,STARLINK (LEO)
62909,STARLINK-11567,11010.284923376254,0.0,0.0,0.0,['NOMINAL'],Nominal,445435.6958740859,42.9996,206.7976184401914,STARLINK (LEO)
62910,STARLINK-11569,10017.319066922237,0.0,0.0,0.0,['NOMINAL'],Nominal,461498.39206247975,43.0006,277.6879736772737,STARLINK (LEO)
62911,STARLINK-11537,5508.422932499184,0.0,0.0,0.0,['NOMINAL'],Nominal,448226.78578143247,42.9983,199.6082787175086,STARLINK (LEO)
62912,STARLINK-11565,7561.847803476924,0.0,0.0,0.0,['NOMINAL'],Nominal,439996.5321597149,42.9983,174.20677117913394,STARLINK (LEO)
62913,STARLINK-11564,11167.636044206998,0.0,0.0,0.0,['NOMINAL'],Nominal,454643.6593814008,42.9991,224.05230327767282,STARLINK (LEO)
62914,STARLINK-11566,9631.671190965844,0.0,0.0,0.0,['NOMINAL'],Nominal,451882.66784968757,42.9986,241.3909262042355,STARLINK (LEO)
62915,STARLINK-11555,11639.732456870972,0.0,0.0,0.0,['NOMINAL'],Nominal,464551.55064443825,43.0013,242.92315496043264,STARLINK (LEO)
